player,team,competition_name,season_name,50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Injury Stoppage,Interception,Miscontrol,Offside,Own Goal Against,Own Goal For,Pass,Player Off,Player On,Pressure,Shield,Shot,Substitution
Sara Holmgaard,Denmark Women's,UEFA Women's Euro,2025,1.0,0.0,69.0,13.0,7.0,64.0,10.0,6.0,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,46.0,0.0,2.0,2.0
Sara Iren Lindbak Hørte,Norway Women's,Women's World Cup,2023,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0
Sara Kristine Bantan Eggesvik,Philippines Women's,Women's World Cup,2023,1.0,0.0,66.0,17.0,8.0,52.0,11.0,3.0,2.0,2.0,6.0,0.0,5.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,79.0,0.0,1.0,2.0
Sarah Bouhaddi,France Women's,Women's World Cup,2019,0.0,0.0,47.0,25.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,3.0,0.0,1.0,0.0,0.0,0.0,126.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah Cathryn Ann Robson,Northern Ireland,UEFA Women's Euro,2022,0.0,0.0,56.0,12.0,3.0,66.0,20.0,1.0,2.0,4.0,8.0,0.0,3.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,40.0,0.0,0.0,0.0
Sarah Emma Mayling,Birmingham City WFC,FA Women's Super League,2018/2019,1.0,0.0,371.0,41.0,13.0,309.0,9.0,12.0,16.0,13.0,40.0,0.0,5.0,4.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,405.0,2.0,2.0,160.0,0.0,2.0,3.0
Sarah Emma Mayling,Birmingham City WFC,FA Women's Super League,2019/2020,1.0,0.0,369.0,49.0,12.0,322.0,19.0,12.0,17.0,13.0,31.0,0.0,4.0,5.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,422.0,0.0,0.0,166.0,2.0,5.0,1.0
Sarah Emma Mayling,Birmingham City WFC,FA Women's Super League,2020/2021,2.0,0.0,513.0,100.0,56.0,422.0,32.0,30.0,33.0,23.0,75.0,0.0,13.0,10.0,0.0,3.0,22.0,27.0,0.0,0.0,0.0,651.0,0.0,0.0,332.0,4.0,5.0,1.0
Sarah Gorden,Chicago Red Stars,NWSL,2018,1.0,0.0,53.0,18.0,8.0,67.0,7.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,35.0,1.0,0.0,0.0
Sarah Gregorius,New Zealand Women's,Women's World Cup,2019,0.0,0.0,126.0,9.0,1.0,58.0,2.0,6.0,7.0,2.0,18.0,0.0,0.0,7.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,48.0,1.0,1.0,32.0,0.0,3.0,2.0
Sarah Kassi,Morocco Women's,Women's World Cup,2023,0.0,0.0,25.0,5.0,9.0,25.0,4.0,1.0,1.0,5.0,11.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,33.0,0.0,0.0,0.0
Sarah Killion,NJ/NY Gotham FC,NWSL,2018,3.0,0.0,239.0,52.0,19.0,247.0,10.0,3.0,8.0,22.0,26.0,0.0,10.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,344.0,0.0,0.0,164.0,0.0,3.0,0.0
Sarah Puntigam,Austria Women's,UEFA Women's Euro,2022,1.0,0.0,122.0,20.0,12.0,113.0,7.0,6.0,4.0,9.0,14.0,0.0,4.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,151.0,0.0,0.0,55.0,0.0,8.0,1.0
Sarah Wijnants,Belgium Women's,UEFA Women's Euro,2025,1.0,0.0,10.0,4.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
Sarah Zadrazil,Austria Women's,UEFA Women's Euro,2022,0.0,0.0,129.0,26.0,9.0,113.0,6.0,6.0,3.0,4.0,21.0,0.0,5.0,2.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,139.0,1.0,1.0,78.0,0.0,2.0,0.0
Sarai Linder,Germany Women's,UEFA Women's Euro,2025,0.0,0.0,128.0,17.0,10.0,123.0,7.0,2.0,0.0,2.0,10.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,192.0,1.0,1.0,47.0,1.0,2.0,1.0
Sari Kees,Belgium Women's,UEFA Women's Euro,2022,0.0,0.0,177.0,15.0,10.0,157.0,23.0,0.0,1.0,3.0,11.0,0.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,214.0,0.0,0.0,29.0,1.0,1.0,0.0
Sari Kees,Belgium Women's,UEFA Women's Euro,2025,0.0,0.0,95.0,12.0,17.0,82.0,18.0,1.0,1.0,2.0,17.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,113.0,0.0,0.0,53.0,0.0,1.0,0.0
Sari van Veenendaal,Arsenal WFC,FA Women's Super League,2018/2019,0.0,0.0,99.0,41.0,0.0,136.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
Sari van Veenendaal,Netherlands Women's,UEFA Women's Euro,2022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sari van Veenendaal,Netherlands Women's,Women's World Cup,2019,0.0,0.0,65.0,30.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarina Isabel Calpo Bolden,Philippines Women's,Women's World Cup,2023,1.0,0.0,108.0,8.0,5.0,41.0,4.0,8.0,2.0,2.0,11.0,0.0,2.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,45.0,0.0,1.0,3.0
Sashana Campbell,Jamaica Women's,Women's World Cup,2019,0.0,0.0,38.0,7.0,1.0,42.0,6.0,0.0,7.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,28.0,0.0,0.0,0.0
Satara Murray,Liverpool WFC,FA Women's Super League,2018/2019,1.0,0.0,338.0,91.0,32.0,366.0,33.0,18.0,10.0,15.0,50.0,0.0,13.0,7.0,0.0,5.0,30.0,13.0,0.0,0.0,0.0,633.0,1.0,1.0,217.0,3.0,1.0,0.0
Savannah Jordan,Houston Dash,NWSL,2018,0.0,0.0,9.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0
Savannah Marie DeMelo,United States Women's,Women's World Cup,2023,0.0,0.0,38.0,12.0,2.0,32.0,0.0,4.0,1.0,1.0,7.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,36.0,0.0,3.0,2.0
Savannah McCaskill,NJ/NY Gotham FC,NWSL,2018,4.0,0.0,248.0,21.0,6.0,164.0,2.0,14.0,16.0,3.0,8.0,0.0,4.0,5.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,177.0,0.0,0.0,70.0,0.0,7.0,1.0
Schiandra Yael González Jurado,Panama Women's,Women's World Cup,2023,2.0,0.0,44.0,12.0,1.0,41.0,4.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,50.0,0.0,4.0,1.0
Sel-Gi Jang,Korea Republic Women's,Women's World Cup,2019,0.0,0.0,115.0,20.0,7.0,121.0,16.0,2.0,1.0,4.0,13.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,171.0,0.0,0.0,45.0,1.0,3.0,0.0
Sel-Gi Jang,Korea Republic Women's,Women's World Cup,2023,1.0,0.0,103.0,18.0,4.0,100.0,12.0,4.0,3.0,6.0,15.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,173.0,0.0,0.0,69.0,1.0,1.0,0.0
Selina Cerci,Germany Women's,UEFA Women's Euro,2025,0.0,0.0,23.0,4.0,0.0,23.0,0.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,3.0,0.0
Selma Bacha,France Women's,UEFA Women's Euro,2022,0.0,0.0,114.0,17.0,6.0,100.0,6.0,6.0,3.0,7.0,10.0,0.0,1.0,6.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,125.0,0.0,0.0,32.0,0.0,13.0,1.0
Selma Bacha,France Women's,UEFA Women's Euro,2025,1.0,0.0,196.0,27.0,9.0,201.0,5.0,4.0,4.0,2.0,7.0,0.0,5.0,12.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,297.0,0.0,0.0,46.0,2.0,5.0,2.0
Selma Bacha,France Women's,Women's World Cup,2023,3.0,0.0,157.0,33.0,12.0,147.0,4.0,2.0,9.0,3.0,13.0,0.0,3.0,11.0,0.0,3.0,8.0,12.0,0.0,0.0,0.0,159.0,0.0,0.0,57.0,0.0,10.0,1.0
Selma Sól Magnúsdóttir,Iceland Women's,UEFA Women's Euro,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Seo-Yeon Shim,Korea Republic Women's,Women's World Cup,2023,0.0,0.0,77.0,12.0,8.0,80.0,15.0,2.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,33.0,1.0,0.0,0.0
Seol-Bin Jung,Korea Republic Women's,Women's World Cup,2019,0.0,0.0,65.0,7.0,0.0,30.0,5.0,3.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,0.0,23.0,0.0,0.0,2.0
Seon-Joo Lim,Korea Republic Women's,Women's World Cup,2023,0.0,0.0,11.0,3.0,4.0,11.0,1.0,0.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,18.0,1.0,0.0,0.0
Seraina Piubel,Switzerland Women's,Women's World Cup,2023,2.0,0.0,183.0,23.0,10.0,119.0,3.0,11.0,7.0,3.0,16.0,0.0,0.0,2.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,117.0,0.0,0.0,74.0,0.0,5.0,4.0
Shania Hayles,Aston Villa,FA Women's Super League,2020/2021,0.0,0.0,396.0,37.0,10.0,195.0,2.0,20.0,22.0,10.0,27.0,0.0,13.0,3.0,0.0,2.0,11.0,29.0,0.0,0.0,0.0,179.0,1.0,1.0,231.0,0.0,19.0,12.0
Shania Hayles,Birmingham City WFC,FA Women's Super League,2018/2019,0.0,0.0,19.0,3.0,0.0,14.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0
Shanice van de Sanden,Netherlands Women's,Women's World Cup,2019,1.0,0.0,267.0,22.0,8.0,168.0,2.0,13.0,9.0,2.0,10.0,0.0,6.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,153.0,1.0,1.0,86.0,0.0,8.0,4.0
Shannon Albuery,Yeovil Town LFC,FA Women's Super League,2018/2019,0.0,0.0,94.0,19.0,4.0,55.0,3.0,7.0,5.0,2.0,15.0,0.0,2.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,59.0,1.0,1.0,99.0,0.0,4.0,2.0
Shanshan Liu,China PR Women's,Women's World Cup,2019,0.0,0.0,111.0,13.0,6.0,100.0,35.0,3.0,1.0,5.0,22.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,193.0,0.0,0.0,48.0,2.0,1.0,0.0
Shanshan Wang,China PR Women's,Women's World Cup,2019,0.0,0.0,178.0,11.0,4.0,113.0,6.0,14.0,2.0,4.0,18.0,0.0,4.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,113.0,1.0,1.0,57.0,0.0,6.0,2.0
Shanshan Wang,China PR Women's,Women's World Cup,2023,0.0,0.0,70.0,15.0,3.0,78.0,24.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,107.0,1.0,1.0,24.0,0.0,1.0,0.0
Shea Groom,NJ/NY Gotham FC,NWSL,2018,1.0,0.0,242.0,23.0,11.0,137.0,1.0,11.0,9.0,5.0,10.0,0.0,10.0,10.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,137.0,1.0,1.0,114.0,0.0,10.0,5.0
Sheika Daleicha Scott Richardson,Costa Rica Women's,Women's World Cup,2023,0.0,0.0,66.0,8.0,1.0,34.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,50.0,0.0,3.0,1.0
Sheila García Gómez,Spain Women's,UEFA Women's Euro,2022,0.0,0.0,121.0,15.0,4.0,132.0,3.0,6.0,16.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,123.0,0.0,0.0,22.0,0.0,2.0,2.0
Shelina Laura Zadorsky,Canada Women's,Women's World Cup,2019,0.0,0.0,214.0,16.0,3.0,220.0,17.0,2.0,1.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,259.0,0.0,0.0,35.0,0.0,1.0,0.0
Shelina Laura Zadorsky,Canada Women's,Women's World Cup,2023,0.0,0.0,16.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0
Shelina Laura Zadorsky,Orlando Pride,NWSL,2018,1.0,0.0,149.0,30.0,11.0,165.0,22.0,0.0,2.0,6.0,8.0,0.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,249.0,0.0,0.0,64.0,0.0,1.0,0.0
Shelina Laura Zadorsky,Tottenham Hotspur Women,FA Women's Super League,2020/2021,0.0,0.0,735.0,118.0,32.0,787.0,91.0,7.0,6.0,11.0,38.0,1.0,12.0,9.0,0.0,7.0,26.0,6.0,0.0,0.0,0.0,987.0,0.0,0.0,155.0,0.0,4.0,0.0
Sherida Spitse,Netherlands Women's,UEFA Women's Euro,2022,1.0,0.0,158.0,26.0,7.0,142.0,16.0,4.0,4.0,6.0,25.0,0.0,5.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,216.0,0.0,0.0,55.0,0.0,9.0,1.0
Sherida Spitse,Netherlands Women's,UEFA Women's Euro,2025,0.0,0.0,68.0,11.0,1.0,72.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,13.0,0.0,1.0,1.0
Sherida Spitse,Netherlands Women's,Women's World Cup,2019,1.0,0.0,345.0,43.0,20.0,347.0,17.0,4.0,3.0,17.0,33.0,0.0,10.0,9.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,477.0,0.0,0.0,139.0,0.0,10.0,1.0
Sherida Spitse,Netherlands Women's,Women's World Cup,2023,4.0,0.0,278.0,23.0,12.0,265.0,12.0,2.0,3.0,9.0,20.0,0.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,351.0,0.0,0.0,63.0,0.0,1.0,2.0
Sherly Jeudy,Haiti Women's,Women's World Cup,2023,1.0,0.0,65.0,22.0,9.0,55.0,2.0,4.0,2.0,2.0,12.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,67.0,0.0,1.0,1.0
Shimeng Peng,China PR Women's,Women's World Cup,2019,0.0,0.0,15.0,18.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0
Shiori Miyake,Japan Women's,Women's World Cup,2023,0.0,0.0,61.0,1.0,0.0,59.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,2.0,0.0,1.0,0.0
Shuang Wang,China PR Women's,Women's World Cup,2019,0.0,0.0,173.0,18.0,8.0,142.0,1.0,14.0,17.0,3.0,14.0,0.0,9.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,133.0,0.0,0.0,74.0,0.0,6.0,1.0
Shuang Wang,China PR Women's,Women's World Cup,2023,0.0,0.0,94.0,14.0,2.0,72.0,0.0,5.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,71.0,0.0,0.0,37.0,0.0,5.0,1.0
Shwendesky Macélus Joseph,Haiti Women's,Women's World Cup,2023,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Sian Rogers,Aston Villa,FA Women's Super League,2020/2021,0.0,0.0,21.0,8.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0
Sibulele Cecilia Holweni,South Africa Women's,Women's World Cup,2019,0.0,0.0,23.0,4.0,1.0,15.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,1.0
Sibulele Cecilia Holweni,South Africa Women's,Women's World Cup,2023,1.0,0.0,27.0,8.0,4.0,21.0,6.0,0.0,0.0,3.0,13.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,34.0,0.0,0.0,40.0,0.0,1.0,0.0
Sif Atladóttir,Iceland Women's,UEFA Women's Euro,2022,0.0,0.0,11.0,5.0,1.0,17.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12.0,0.0,0.0,0.0
Signe Gaupset,Norway Women's,UEFA Women's Euro,2025,3.0,0.0,133.0,11.0,7.0,103.0,1.0,10.0,5.0,3.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,54.0,0.0,8.0,0.0
Signe Kallesøe Bruun,Denmark Women's,UEFA Women's Euro,2022,0.0,0.0,45.0,3.0,3.0,20.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,19.0,0.0,3.0,2.0
Signe Kallesøe Bruun,Denmark Women's,UEFA Women's Euro,2025,0.0,0.0,53.0,1.0,7.0,23.0,1.0,1.0,1.0,2.0,6.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,48.0,0.0,7.0,0.0
Signe Kallesøe Bruun,Denmark Women's,Women's World Cup,2023,0.0,0.0,57.0,4.0,1.0,21.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,4.0,0.0
Silawan Intamee,Thailand Women's,Women's World Cup,2019,0.0,0.0,87.0,9.0,3.0,64.0,4.0,6.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,61.0,1.0,1.0,43.0,0.0,3.0,2.0
Silvia Meseguer Bellido,Spain Women's,Women's World Cup,2019,0.0,0.0,44.0,9.0,2.0,36.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,0.0,17.0,0.0,2.0,1.0
Silvia Rebelo,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Silvia Rebelo,Portugal Women's,Women's World Cup,2023,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Boye-Sørensen,Denmark Women's,UEFA Women's Euro,2022,0.0,0.0,19.0,3.0,2.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,3.0,1.0,0.0,0.0
Simone Boye-Sørensen,Denmark Women's,Women's World Cup,2023,2.0,0.0,200.0,15.0,13.0,188.0,25.0,0.0,0.0,3.0,11.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,252.0,0.0,0.0,41.0,2.0,2.0,0.0
Simone Magill,Everton LFC,FA Women's Super League,2018/2019,1.0,0.0,634.0,84.0,34.0,396.0,14.0,37.0,38.0,23.0,94.0,0.0,12.0,17.0,0.0,2.0,9.0,41.0,0.0,0.0,0.0,362.0,0.0,0.0,431.0,0.0,13.0,5.0
Simone Magill,Everton LFC,FA Women's Super League,2019/2020,2.0,0.0,497.0,48.0,24.0,266.0,7.0,24.0,27.0,11.0,59.0,0.0,8.0,14.0,0.0,1.0,4.0,33.0,1.0,0.0,1.0,232.0,0.0,0.0,296.0,0.0,14.0,3.0
Simone Magill,Everton LFC,FA Women's Super League,2020/2021,2.0,0.0,391.0,38.0,21.0,197.0,4.0,26.0,6.0,9.0,46.0,0.0,5.0,12.0,0.0,2.0,4.0,37.0,1.0,0.0,0.0,188.0,0.0,0.0,196.0,1.0,14.0,7.0
Simone Magill,Northern Ireland,UEFA Women's Euro,2022,0.0,0.0,23.0,9.0,3.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,1.0,1.0
Simran Jhamat,Liverpool WFC,FA Women's Super League,2018/2019,0.0,1.0,23.0,4.0,2.0,13.0,0.0,3.0,1.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0
Sinead Farrelly,Republic of Ireland Women's,Women's World Cup,2023,3.0,0.0,110.0,11.0,3.0,74.0,4.0,3.0,4.0,3.0,19.0,0.0,3.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,89.0,0.0,0.0,67.0,0.0,3.0,2.0
Siomala Mapepa,Zambia Women's,Women's World Cup,2023,1.0,0.0,56.0,8.0,0.0,30.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,34.0,0.0,0.0,49.0,0.0,0.0,2.0
Siri Worm,Everton LFC,FA Women's Super League,2018/2019,1.0,0.0,285.0,42.0,17.0,268.0,42.0,1.0,6.0,8.0,22.0,0.0,8.0,3.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,487.0,1.0,1.0,116.0,3.0,1.0,4.0
Siri Worm,Tottenham Hotspur Women,FA Women's Super League,2019/2020,1.0,0.0,274.0,33.0,18.0,281.0,25.0,5.0,7.0,9.0,38.0,0.0,12.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,466.0,0.0,0.0,92.0,2.0,3.0,8.0
Siri Worm,Tottenham Hotspur Women,FA Women's Super League,2020/2021,2.0,0.0,375.0,42.0,21.0,330.0,46.0,11.0,18.0,13.0,41.0,0.0,20.0,3.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,627.0,0.0,0.0,130.0,1.0,7.0,1.0
Sjoeke Nüsken,Germany Women's,UEFA Women's Euro,2025,4.0,0.0,136.0,28.0,10.0,133.0,6.0,7.0,5.0,6.0,22.0,0.0,6.0,5.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,160.0,0.0,0.0,105.0,0.0,14.0,1.0
Sjoeke Nüsken,Germany Women's,Women's World Cup,2023,0.0,0.0,21.0,5.0,1.0,22.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0
Smilla Holmberg,Sweden Women's,UEFA Women's Euro,2025,0.0,0.0,39.0,11.0,10.0,43.0,5.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,29.0,0.0,3.0,0.0
Smilla Vallotto,Switzerland Women's,UEFA Women's Euro,2025,3.0,0.0,125.0,25.0,15.0,132.0,2.0,8.0,6.0,2.0,11.0,0.0,7.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,154.0,0.0,0.0,75.0,0.0,2.0,1.0
So-Dam Lee,Korea Republic Women's,Women's World Cup,2019,0.0,0.0,18.0,2.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
So-Hyun Cho,Korea Republic Women's,Women's World Cup,2019,0.0,0.0,128.0,21.0,6.0,116.0,6.0,1.0,0.0,7.0,10.0,0.0,7.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,142.0,1.0,1.0,56.0,0.0,5.0,0.0
So-Hyun Cho,Korea Republic Women's,Women's World Cup,2023,1.0,0.0,86.0,12.0,7.0,57.0,7.0,4.0,4.0,1.0,16.0,0.0,3.0,3.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,86.0,1.0,1.0,54.0,0.0,4.0,2.0
So-Hyun Cho,Tottenham Hotspur Women,FA Women's Super League,2020/2021,0.0,0.0,153.0,30.0,14.0,133.0,5.0,8.0,7.0,6.0,10.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,157.0,0.0,0.0,88.0,0.0,1.0,3.0
So-Hyun Cho,West Ham United LFC,FA Women's Super League,2018/2019,0.0,0.0,250.0,49.0,17.0,221.0,7.0,12.0,8.0,9.0,32.0,0.0,4.0,12.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,266.0,0.0,0.0,130.0,0.0,4.0,0.0
